nombre_audio,cluster
DUB CASTERMAN PROVISORIO-SpVP_26.wav,-1
S-S FECHA CONTESTADOR-AVrP_05.wav,2238
S-S FECHA CONTESTADOR-AVrP_04.wav,2239
S-S DESCUELGA TELEFONO-AVrP_01.L.wav,2234
DUB CASTERMAN 01_21.wav,2630
DUB CASTERMAN 01_21.wav,2630
DUB CASTERMAN 01_21.wav,2630
DUB CASTERMAN 01_21.wav,2630
DUB CASTERMAN 01_21.wav,2630
DUB CASTERMAN 01_21.wav,2630
DUB CASTERMAN 01_21.wav,2630
DUB CASTERMAN 01_21.wav,2630
DUB CASTERMAN 01_21.wav,2630
DUB CASTERMAN 01_21.wav,2630
DUB CASTERMAN 01_21.wav,2630
DUB CASTERMAN 01_22.wav,2606
DUB LA MADRE_80 CONVERSACION BARBARA.wav,2636
DUB CASTERMAN LADY GRAY 01.wav,-1
FX FRITURA 02.wav,-1
DUB CASTERMAN PROVISORIO-SpVP_02.wav,2414
DUB CASTERMAN PROVISORIO-SpVP_02.wav,2414
DUB CASTERMAN PROVISORIO-SpVP_02.wav,2414
DUB CASTERMAN PROVISORIO-SpVP_02.wav,2414
DUB CASTERMAN PROVISORIO-SpVP_02.wav,2414
S-S ARMAS GATILLO MOVIMIENTO Y AGARRADAS NR.1.wav,-1
PROA-SpVP_02.L.wav,-1
DUB ANGEL CONTESTADOR CONCIERGE-PiSh_01.wav,-1
DUB ANGEL CONTESTADOR-PiSh_03.wav,2390
DUB ANGEL CONTESTADOR-PiSh_03.wav,2390
DUB ANGEL CONTESTADOR-PiSh_03.wav,2390
PROA-SpVP_05.L.wav,635
PROA-SpVP_05.L.wav,635
DUB LA NIÃA INT ESTACION_45.wav,2014
PROA-SpVP_05.L.wav,635
S-S ARMAS GATILLO MOVIMIENTO Y AGARRADAS NR.wav,2622
PROA-SpVP_05.L.wav,635
DUB AGENTE_60.wav,-1
PROA-SpVP_05.L.wav,635
DUB AGENTE-Z2N5_19.wav,1687
PROA-SpVP_05.L.wav,635
AGENTE50_05.wav,-1
PROA-SpVP_05.L.wav,635
S-S ARMAS GATILLO MOVIMIENTO Y AGARRADAS NR.wav,2622
PROA-SpVP_05.L.wav,635
DUB AGENTE_11.wav,1603
PROA-SpVP_05.L.wav,635
PROA-SpVP_05.L.wav,635
DUB LISA-AVrP_08.wav,1636
PROA-SpVP_05.L.wav,635
PROA-SpVP_05.L.wav,635
DUB LISA-AVrP_08.wav,1636
PROA-SpVP_05.L.wav,635
S-S PASOS ESCOMBROS.wav,2561
PROA-SpVP_05.L.wav,635
PED_BA_2_004.7.wav,1064
PROA-SpVP_05.L.wav,635
DUB LISA-AVrP_08.wav,1636
PROA-SpVP_05.L.wav,635
DUB LA NIÃA INT ESTACION_67.wav,2026
PROA-SpVP_05.L.wav,635
EP3 PARA MONTAJE_01.L.wav.38.wav,1951
PROA-SpVP_05.L.wav,635
PROA-SpVP_05.L.wav,635
EP3 PARA MONTAJE_01.L.wav.38.wav,1951
PROA-SpVP_05.L.wav,635
S-S GOLPES PUERTA MADERA-AVrP_01.L.wav,-1
PROA-SpVP_05.L.wav,635
S-S PELEA MUCHACHO Y DOJO T1.wav,2545
PROA-SpVP_05.L.wav,635
MADRE_17.wav,-1
PROA-SpVP_05.L.wav,635
Eservic_06_003.wav.3.wav,101
CIUDAD TRÃFICO-SpVP_01.L.wav,1306
S-S ESCALERA MECANICA 07-PiSh_01.L.wav,-1
DUB LA MADRE-Z5K2_56.wav,-1
DUB LA MADRE_109 PRIMER MENSAJE-SpVP_01.wav,2645
S-S PASOS TIERRA SECA. PASTO SECO.wav,2568
DUB LA MADRE_109 PRIMER MENSAJE-SpVP_01.wav,2645
DUB LA MADRE_109 PRIMER MENSAJE-SpVP_01.wav,2645
Eservic_06_004.wav,451
PUNCH_1-2.40.wav,970
S-S PASAN CAMIONES-SpVP_02.wav,2234
EP3 PARA MONTAJE_01.L.wav.55.wav,1875
DUB LISA_02.wav,2058
DUB LA MADRE_110 SEGUNDO MENSAJE-SpVP_01.wav,2615
DUB LA MADRE_110 SEGUNDO MENSAJE-SpVP_01.wav,2615
DUB LA MADRE_110 SEGUNDO MENSAJE-SpVP_01.wav,2615
DUB LA MADRE_110 SEGUNDO MENSAJE-SpVP_01.wav,2615
DUB LA MADRE_110 SEGUNDO MENSAJE-SpVP_01.wav,2615
DUB LA MADRE_110 SEGUNDO MENSAJE-SpVP_01.wav,2615
DUB LA MADRE_110 SEGUNDO MENSAJE-SpVP_01.wav,2615
DUB LA MADRE_110 SEGUNDO MENSAJE-SpVP_01.wav,2615
DUB LA MADRE_110 SEGUNDO MENSAJE-SpVP_01.wav,2615
DUB LA MADRE_110 SEGUNDO MENSAJE-SpVP_01.wav,2615
DUB LA MADRE_110 SEGUNDO MENSAJE-SpVP_01.wav,2615
DUB LA MADRE_110 SEGUNDO MENSAJE-SpVP_01.wav,2615
DUB LA MADRE_110 SEGUNDO MENSAJE-SpVP_01.wav,2615
DUB LA MADRE_110 SEGUNDO MENSAJE-SpVP_01.wav,2615
DUB LA MADRE_110 SEGUNDO MENSAJE-SpVP_01.wav,2615
DUB LA MADRE_110 SEGUNDO MENSAJE-SpVP_01.wav,2615
DUB LA MADRE_110 SEGUNDO MENSAJE-SpVP_01.wav,2615
DUB LA MADRE_110 SEGUNDO MENSAJE-SpVP_01.wav,2615
DUB LA MADRE_114 LO NUEVO.wav,2588
DUB LA NIÃA INT ESTACION-AVrP_101.wav,2034
S-S CONTESTADOR MENSAJES-SpVP_01.wav,2633
DUB AGENTE-TiSh_29.wav,1381
S-S CONTESTADOR MENSAJES-SpVP_01.wav,2633
S-S LLAVE CAE_01.wav,2265
S-S CONTESTADOR MENSAJES-SpVP_01.wav,2633
S-S HOJAS.L.wav,-1
DUB CASTERMAN 01_10.wav,-1
DUB CASTERMAN 01_11.wav,2617
DUB CASTERMAN 01_11.wav,2617
DUB CASTERMAN 01-PiSh_15.wav,2413
92847__dobroide__20100320-slide-projector.R.1.wav,1139
DUB CASTERMAN 01_20.wav,2607
DUB CASTERMAN 01_20.wav,2607
DUB CASTERMAN 01_21.wav,2630
DUB CASTERMAN 01_20.wav,2607
DUB CASTERMAN 01_22.wav,2606
MADRE OFF escena fuera armado_08.wav,2284
MADRE OFF escena fuera armado_08.wav.1.wav,2286
MADRE OFF escena fuera armado_08.wav.2.wav,2289
MADRE OFF escena fuera armado_08.wav.3.wav,2287
MADRE OFF escena fuera armado_08.wav.4.wav,2285
MADRE OFF escena fuera armado_08.wav.5.wav,2288
EP3 PARA MONTAJE_01.R.wav.8.wav,1948
EP3 PARA MONTAJE_01.R.wav.8.wav,1948
EP3 PARA MONTAJE_01.R.wav.8.wav,1948
LA FLOR PARTE 2 ACTO 2 5.1_01.R.wav,-1
MVI-Z2N5_3908.wav,-1
DUB LA MADRE_115 LO NUEVO.wav,2586
EP3 PARA MONTAJE_01.L.wav-AVrP_01.wav,1952
EP3 PARA MONTAJE_01.L.wav-AVrP_01.wav,1952
PED_BA_2_004.1.wav,449
EP3 PARA MONTAJE_01.L.wav-AVrP_01.wav,1952
BARBARA_03.wav,-1
EP3 PARA MONTAJE_01.L.wav-AVrP_01.wav,1952
S-S MAQUINA DE ESCRIBIR.R.wav,2624
S-S PASOS DÃA PASTO CORTO .wav,-1
EP3 PARA MONTAJE_01.L.wav-AVrP_01.wav,1952
PED_BA_2_004.1.wav,449
S-S PASOS CEMENTO HURACAN.wav,2544
EP3 PARA MONTAJE_01.L.wav-AVrP_01.wav,1952
DUB LA NIÃA INT ESTACION_40.wav,-1
DUB LA NIÃA INT ESTACION-AVrP_147.wav,2004
EP3 PARA MONTAJE_01.L.wav-AVrP_01.wav,1952
DUB LA MADRE_54.wav,2533
EP3 PARA MONTAJE_01.L.wav-AVrP_01.wav,1952
DUB LISA_18.wav,1690
EP3 PARA MONTAJE_01.L.wav.18.wav,1889
EP3 PARA MONTAJE_01.L.wav.19.wav,1901
EP3 PARA MONTAJE_01.L.wav.20.wav,1883
Panasonic answering machine.wav,2292
Panasonic answering machine.1.wav,2297
French - messages_1-2.wav,2298
French - messages_1-2.1.wav,2303
French - messages_1-2.2.wav,2299
Panasonic answering machine.2.wav,2293
Eservic_04_007.wav,279
Eservic_02_007.wav,1025
MADRE_91.wav,2155
Eservic_02_007.wav,1025
DUB AGENTE_43.wav,1630
Eservic_02_007.wav,1025
LENA_01.wav,305
Eservic_02_007.wav,1025
Eservic_02_007.wav,1025
Eservic_02_007.wav,1025
DUB LA MADRE_84.wav,2518
Eservic_02_007.wav,1025
DUB AGENTE_54.wav,1486
Eservic_04_008.wav,567
Eservic_04_008.wav.1.wav,316
S-S PASOS PIEDRA.wav,2560
Eservic_02_006.wav,439
S-S PASOS DE LA MADRE.wav,2569
Eservic_02_006.wav,439
Eservic_02_006.wav,439
COMBI 03.L.wav,2103
Eservic_02_006.wav,439
AGENTE50esc21_14.wav,-1
Eservic_02_006.wav,439
Panasonic answering machine.4.wav,2295
Eservic_02_007.wav,1025
PED_BA_2_004.1.wav,449
Eservic_02_006.wav,439
S-S PASOS PIEDRA.wav,2560
DUB AGENTE_12.wav,1751
Eservic_02_006.wav,439
MADRE_09.wav,-1
Eservic_02_006.1.wav,536
LA301_23.wav,-1
Eservic_04_008.wav.2.wav,135
Eservic_04_008.wav.2.wav,135
Eservic_04_008.wav.2.wav,135
S-S PASOS INT MADERA MIC FIJO.R.wav,2566
Eservic_02_007.wav.1.wav,476
LF_Episodio3_Parte1.1.R.wav,958
Eservic_02_007.wav.2.wav,755
DUB GUTURAL PELEA_01.wav,2638
Eservic_02_007.wav.3.wav,825
DUB LA MADRE-AVrP_102.wav,2537
DUB AGENTE-AVrP_36.wav,-1
Eservic_02_007.wav.4.wav,852
DUB LA MADRE_80 CONVERSACION BARBARA.wav,2636
DUB MADRE-AVrP_01.wav,1740
Eservic_02_007.wav.5.wav,794
DUB AGENTE_41.wav,1775
AGENTE50 OFF_04.wav,2570
Eservic_02_007.wav.5.wav,794
DUB LA MADRE_93.wav,2482
DUB CASTERMAN PROVISORIO-Z2S5_26.wav,2406
Eservic_02_007.wav,1025
DUB CASTERMAN PROVISORIO_30.wav,2411
DUB LA NIÃA INT ESTACION-Z2N5_79.wav,-1
Eservic_02_007.wav,1025
DUB LA MADRE_23.wav,2541
S-S PELEA MUCHACHO Y DOJO T1.wav,2545
Eservic_02_007.wav,1025
LA301_05.wav,234
Panasonic answering machine.5.wav,2296
Eservic_02_007.wav.6.wav,402
Eservic_02_007.wav.6.wav,402
S-S PASOS PIEDRA.wav,2560
LANIÃAbis2_02.wav,-1
Eservic_03_002.wav,1119
LANIÃA_20.wav,-1
Eservic_03_002.wav,1119
DUB BARBARA LISA_05.wav,2610
Eservic_03_002.wav,1119
S-S PASOS DE LA MADRE.wav,2569
LF_Episodio3_Parte1.1.L.wav,333
Eservic_03_003.wav,165
Eservic_03_003.wav,165
DUB BARBARA LISA_04.wav,2611
PED_BA-Z5K2_14.wav,-1
Eservic_03_004.wav,443
S-S PASOS CEMENTO HURACAN.wav,2544
DUB CASTERMAN PROVISORIO_25.wav,2405
Eservic_03_004.wav.1.wav,576
DUB LA NIÃA INT ESTACION_83.wav,2028
DUB LISA-AVrP_07.wav,1723
Eservic_03_005.wav,955
S-S PASOS CEMENTO HURACAN.wav,2544
PED_BA-Z5K2_05.wav,-1
Eservic_04_018.wav,599
MVI_0020.5.wav,898
Eservic_04_018.wav,599
DUB LA MADRE_116 LO NUEVO.wav,2587
Eservic_04_018.wav,599
Eservic_04_018.wav,599
PED_BA_2_003.wav.5.wav,405
92847__dobroide__20100320-slide-projector.L.1.wav,702
Eservic_06_003.wav,117
PED_BA_2_003.wav,187
Eservic_06_003.wav,117
PROA-SpVP_05.L.wav,635
DUB BETHANIA LISA_02.wav,2598
Eservic_06_003.wav,117
S-S PELEA MUCHACHO Y DOJO T1.wav,2545
EP3 PARA MONTAJE_01.L.wav.35.wav,1946
S-S FORCEJEO PUERTA MADERA.L.wav,2557
EP3 PARA MONTAJE_01.L.wav.35.wav,1946
DUB LA MADRE_111 SALADO-SpVP_01.wav,2584
EP3 PARA MONTAJE_01.L.wav.36.wav,1945
DUB LA MADRE_105.wav,2479
DUB LA MADRE_39.wav,-1
EP3 PARA MONTAJE_01.L.wav.36.wav,1945
DUB LA MADRE_105.wav,2479
Eservic_06_003.wav-RVRS_01.wav,697
DUB LA MADRE_116 LO NUEVO.wav,2587
Eservic_06_003.wav.1.wav,260
DUB LA MADRE_110 SEGUNDO MENSAJE-SpVP_01.wav,2615
Eservic_06_003.wav.1.wav,260
DUB LA MADRE_111 SALADO.wav,2585
Eservic_06_003.wav.1.wav,260
DUB LA MADRE_41.wav,-1
Eservic_06_003.wav.1.wav,260
Eservic_06_003.wav.1.wav,260
DUB LA MADRE_111 SALADO-SpVP_02.wav,2583
Eservic_06_003.wav.1.wav,260
DUB LA MADRE_102.wav,2502
Eservic_06_003.wav.1.wav,260
DUB LA MADRE_110 SEGUNDO MENSAJE-SpVP_01.wav,2615
Eservic_06_003.wav.1.wav,260
DUB LA MADRE_105.wav,2479
Eservic_06_003.wav.1.wav,260
DUB LA MADRE_104.wav,2505
Eservic_06_003.wav.1.wav,260
DUB LA MADRE_11.wav,2490
Eservic_06_003.wav.1.wav,260
DUB LA MADRE_111 SALADO.wav,2585
Eservic_06_003.wav.1.wav,260
DUB LA MADRE_103.wav,2510
S-S ENCIENDE CIGARRILLO CON FÃSFORO.wav,-1
Eservic_06_004.wav,451
PUNCH_1-2.82.wav,154
DUB LA MADRE_114 LO NUEVO.wav,2588
Eservic_06_004.wav,451
Eservic_02_006.wav,439
Eservic_06_004.wav,451
DUB LA NIÃA INT ESTACION_67.wav,2026
Eservic_06_004.wav,451
92847__dobroide__20100320-slide-projector.R.1.wav,1139
Eservic_06_004.wav,451
S-S MOLINO AMEG 01 F.R.wav,2623
Eservic_06_004.wav,451
PUNCH_1-2.75.wav,994
Eservic_06_004.wav,451
Eservic_06_004.wav,451
MADRE_56.wav,2158
Eservic_06_004.wav,451
DUB LA MADRE_110 SEGUNDO MENSAJE-SpVP_01.wav,2615
Eservic_06_004.wav,451
S-S PASOS PIEDRA.wav,2560
Llaves abren puerta tablao.wav,2257
Eservic_06_004.wav,451
PED_BA_2_003.wav.12.wav,748
S-S PELEA MUCHACHO Y DOJO T2.wav,2546
Eservic_06_004.wav,451
DUB ANGEL CONTESTADOR CONCIERGE-AVrP_01.wav,2625
EP3 PARA MONTAJE_01.L.wav.15.wav,1911
Eservic_06_004.wav,451
DUB LA MADRE-Z2K5_53.wav,-1
Eservic_06_004.wav,451
DUB AGENTE-Z2N5_41.wav,-1
Eservic_06_004.wav,451
K0034 Disparos Pistola Int.R.wav,-1
Eservic_06_004.wav,451
DUB LA NIÃA INT ESTACION_17.wav,2016
S-S PUERTA DE HORNO CRUJIDO.wav,2646
BIBLIO TELÃFONO PÃBLICO 02.L.wav,2558
DUB AGENTE_42.wav,1767
S-S PUERTA DE HORNO CRUJIDO.wav,2646
DUB AGENTE_13.wav,1762
EP3 PARA MONTAJE_01.R.wav.8.wav,1948
MVI_3908.wav,600
MVI_3908.wav,600
MVI_3908.wav,600
EP3 PARA MONTAJE_01.R.wav-ECHC_01.wav,1899
EP3 PARA MONTAJE_01.R.wav-ECHC_01.wav,1899
EP3 PARA MONTAJE_01.R.wav.18.wav,1896
EP3 PARA MONTAJE_01.R.wav.19.wav,1880
EP3 PARA MONTAJE_01.R.wav.20.wav,1912
Panasonic answering machine.3.wav,2294
Panasonic answering machine.4.wav,2295
French - messages_1-2.3.wav,2301
French - messages_1-2.4.wav,2300
French - messages_1-2.5.wav,2302
Panasonic answering machine.5.wav,2296
DUB LA NIÃA INT ESTACION_26.wav,2017
Eservic_02_006.wav,439
Eservic_02_007.wav-AVrP_01.wav,-1
COMBI 03.R.wav,2102
Eservic_06_004.wav,451
COMBI 01.wav,-1
BIBLIO TELÃFONO PÃBLICO.L.wav,2137
DUB QUEJIDOS PELEA_05.wav,2550
Eservic_06_003.wav.2.wav,382
EP3 PARA MONTAJE_01.R.wav.33.wav,1947
Eservic_06_003.wav-RVRS_02.wav,-1
92847__dobroide__20100320-slide-projector.R.wav,645
DUB LA MADRE_101.wav,2486
Eservic_06_003.wav.3.wav,101
DUB LA MADRE_110 SEGUNDO MENSAJE-SpVP_01.wav,2615
Eservic_06_003.wav.3.wav,101
DUB LA MADRE_40.wav,-1
Eservic_06_003.wav.3.wav,101
DUB LA MADRE_110 SEGUNDO MENSAJE-SpVP_01.wav,2615
Eservic_06_003.wav.3.wav,101
DUB LA MADRE_111 SALADO-SpVP_02.wav,2583
Eservic_06_003.wav.3.wav,101
DUB LA MADRE_110 SEGUNDO MENSAJE-SpVP_01.wav,2615
Eservic_06_003.wav.3.wav,101
DUB LA MADRE_11.wav,2490
Eservic_06_003.wav.3.wav,101
DUB LA MADRE_109 PRIMER MENSAJE-SpVP_01.wav,2645
DUB LA MADRE_111 SALADO.wav,2585
Eservic_06_003.wav.3.wav,101
DUB LA MADRE_111 SALADO-SpVP_01.wav,2584
Eservic_06_003.wav.3.wav,101
DUB LA MADRE_108.wav,2523
DUB LA MADRE_110 SEGUNDO MENSAJE-SpVP_01.wav,2615
Eservic_06_003.wav.3.wav,101
DUB LA MADRE_111 SALADO.wav,2585
Eservic_06_003.wav.3.wav,101
DUB LA MADRE_110 SEGUNDO MENSAJE-SpVP_01.wav,2615
Eservic_06_003.wav.3.wav,101
DUB LA MADRE_110 SEGUNDO MENSAJE-SpVP_01.wav,2615
DUB CASTERMAN PROVISORIO_23.wav,2406
Eservic_06_004.wav.1.wav,1084
Eservic_06_004.wav.1.wav,1084
Eservic_06_004.wav.1.wav,1084
Eservic_06_004.wav.1.wav,1084
PED_BA_2_003.wav.12.wav,748
S-S PASOS DÃA PASTO CORTO .wav,-1
S-S PUERTA DE HORNO CRUJIDO.wav,2646
Caida de cuerpo Baigorria.wav,2316
DUB LA MADRE_92.wav,2476
S-S PUERTA DE HORNO CRUJIDO.wav,2646
DUB QUEJIDOS PELEA_10.wav,2548
SS PUERTA ABRE ENTRA SALE CIERRA 02.R.wav,-1
DUB AGENTE_54.wav,1486
S_S PORTON 2-AVrP_01.wav,-1
Radio Static New-SpVT_02.R.wav,-1
EP3 PARA MONTAJE_01.L.wav.55.wav,1875
DUB AGENTE_43.wav,1630
S-S SUBIDA Y BAJADA ESCALERA T2.wav,-1
S-S PASOS CEMENTO HURACAN.wav,2544
Eservic_06_003.wav-AVrP_01.wav,-1
Eservic_06_003.wav-RVRS_01.wav,697
Eservic_06_003.wav-RVRS_01.wav,697
Eservic_06_004.wav-RVRS_02.wav,401
Eservic_06_004.wav-RVRS_02.wav,401
EP3 PARA MONTAJE_01.L.wav.45.wav,1864
Eservic_06_004.wav-RVRS_02.wav,401
S-S PASOS CEMENTO HURACAN.wav,2544
DUB LA MADRE-TiSh_90.wav,2540
Eservic_06_004.wav-RVRS_01.wav,-1
DUB LISA_12.wav,2062
S-S PUERTA DE HORNO CRUJIDO.wav,2646
MADRE_91.wav,2155
S-S PUERTA DE HORNO CRUJIDO.wav,2646
BIBLIO TELEFONO DISCO 2.R.wav,2620
EP3 PARA MONTAJE_01.R.wav.16.wav,1927
EP3 PARA MONTAJE_01.R.wav.17.wav,1924
EP3 PARA MONTAJE_01.R.wav.53.wav,1929
S-S ARMAS MOVIMIENTO MANIPULACION NR-AVrP_01.wav,-1
EP3 PARA MONTAJE_01.L.wav.24.wav,1944
DUB QUEJIDOS PELEA_02.wav,2555
DUB LA NIÃA INT ESTACION-Z2N5_140.wav,-1
EP3 PARA MONTAJE_01.L.wav.24.wav,1944
PROA-SpVP_05.L.wav,635
S-S ULTIMO PASO ESCALERA BAJADA T1.wav,-1
DUB QUEJIDOS PELEA_01.wav,2578
S-S VENTANAS MADERA.wav,-1
EP3 PARA MONTAJE_01.L.wav.38.wav,1951
S-S VENTANAS MADERA.wav,-1
SONO PASOS CASTERMAN_05.wav,2647
DUB LA MADRE-XOTN_54.wav,-1
S-S VENTANAS MADERA-AVrP_01.wav,2235
SONO PASOS CASTERMAN_06.wav,2648
SONO PASOS CASTERMAN_06.wav,2648
PITADAS_02.wav,-1
S-S CRUJIDO PUERTA.wav,-1
TRUENOS.R.wav,-1
PED_BA_2_004.wav,376
DUB LA MADRE_07.wav,2491
SONO PASOS CASTERMAN_06.wav,2648
CamiÃ³n Pasada-SpVP_01.wav,-1
SONO PASOS CASTERMAN_06.wav,2648
SONO GOLPE CABEZA PARED.wav,-1
DUB LA NIÃA INT ESTACION_12.wav,1995
Motor Servo Small-SpVP_01.wav,-1
92847__dobroide__20100320-slide-projector.R.wav,645
SONO PASOS CASTERMAN_04.wav,2647
DUB AGENTE-Z2N5_33.wav,1689
SONO PASOS CASTERMAN-AVrP_06.wav,-1
SONO PASOS CASTERMAN_04.wav,2647
DUB PELEA LENA_03.wav,2643
DUB AGENTE-Z2N5_36.wav,1712
DUB PELEA LENA-UTSN_03.wav,2643
S-S ESCALERA MECANICA 07-PiSh_01.R.wav,2595
SONO VENTILADOR DIAPOS-U48N_02.wav,-1
MADRE_77.wav,2580
SONO CIGARRILLO CERCA.wav,-1
SONO MANIVELA RELOJ_03.wav,2432
CASTERMAN_18.wav,1169
SONO ROCES CUERO PILAR COMBI_03.wav,2649
DUB QUEJAS MUCHACHO DOLOR_01.wav,2614
DUB LA MADRE_66.wav,2526
SONO ROCES CUERO PILAR COMBI_03.wav,2649
S-S PASOS MUJER GRANITO.wav,-1
S-S FECHA CONTESTADOR_06.wav,2238
SONO ROCES CUERO PILAR COMBI_03.wav,2649
DUB QUEJIDOS PELEA-PiSh_03.wav,2549
S-S PASOS CEMENTO HURACAN.wav,2544
DUB QUEJIDOS PELEA_02.wav,2555
PED_BA_2_003.wav.27.wav,912
DUB QUEJIDOS PELEA-PiSh_03.wav,2549
DUB QUEJIDOS PELEA-PiSh_03.wav,2549
DUB QUEJIDOS PELEA-PiSh_03.wav,2549
A Cobertizo Chapa VIENTO!-AVrP_01.L.wav,1218
DUB QUEJIDOS PELEA-PiSh_03.wav,2549
Eservic_06_003.wav.3.wav,101
S-S PASOS CEMENTO HURACAN.wav,2544
DUB QUEJIDOS PELEA_02.wav,2555
DUB LA MADRE_99.wav,2543
DUB SPASIVA_02.wav,1527
DUB QUEJIDOS PELEA-PiSh_03.wav,2549
DUB LA NIÃA INT ESTACION_21.wav,2029
DUB QUEJIDOS PELEA-PiSh_03.wav,2549
PUNCH_1-2.52.wav,1129
DUB QUEJIDOS PELEA-PiSh_03.wav,2549
Eservic_06_003.wav.3.wav,101
Eservic_02_007.wav,1025
DUB QUEJIDOS PELEA_07.wav,2552
S-S PELEA MUCHACHO Y DOJO T1.wav,2545
DUB QUEJIDOS PELEA_07.wav,2552
AGENTE50esc13_09.wav,266
DUB QUEJIDOS PELEA_07.wav,2552
DUB QUEJIDOS PELEA_07.wav,2552
COMBI 03.L.wav,2103
DUB QUEJIDOS PELEA_08.wav,2556
S-S FECHA CONTESTADOR-AVrP_04.wav,2239
SONO CAMPERA PILAR_01.wav,-1
EP3 PARA MONTAJE_01.L.wav.38.wav,1951
SONO CAMPERA PILAR_02.wav,-1
DUB ANGEL CONTESTADOR_02.wav,2389
SONO CAMPERA PILAR_02.wav,-1
SONO PAJAROS FALSOS-AVrP_02.wav,2641
DUB QUEJIDOS PELEA_06.wav,2554
SONO PAJAROS FALSOS-AVrP_04.wav,-1
SONO PAJAROS FALSOS-AVrP_02.wav,2641
SONO PAJAROS FALSOS-AVrP_02.wav,2641
SONO PAJAROS FALSOS-AVrP_02.wav,2641
SONO PAJAROS FALSOS-AVrP_02.wav,2641
S-S PASOS SIN ESCOMBROS-AVrP_03.wav,-1
SONO LLAVES MESA_01.wav,2642
SONO LLAVES MESA_01.wav,2642
SONO LLAVES MESA_01.wav,2642
SONO LLAVES MESA_01.wav,2642
SONO LLAVES MESA_01.wav,2642
DUB LA MADRE_58.wav,2495
S-S ARMAS MOVIMIENTO MANIPULACION NR.wav,2114
S-S ARMAS MOVIMIENTO MANIPULACION NR.wav,2114
S-S ARMAS MOVIMIENTO MANIPULACION NR.wav,2114
LA301_31.wav,1112
S-S MARCHA ATRAS Y ADELANTE COLEADAS.wav,-1
DUB AGENTE_29.wav,1621
DUB LA MADRE_46.wav,2507
DUB LA MADRE_105.wav,2479
S-S PASOS HOMBRE GRANITO 02.wav,2547
S-S PASOS HOMBRE GRANITO 02.wav,2547
S-S PASOS HOMBRE GRANITO 02.wav,2547
S-S PASOS HOMBRE GRANITO 02.wav,2547
DUB QUEJIDOS PELEA_09.wav,2553
PED_BA-Z5K2_21.wav,-1
Rain Car Interior.wav,2628
DUB LA MADRE_115 LO NUEVO.wav,2586
Rain Car Interior.wav,2628
MADRE_94.wav,2160
Eservic_06_004.wav,451
Rain Car Interior.wav,2628
DUB LA MADRE_115 LO NUEVO.wav,2586
Rain Car Interior.wav,2628
17. French Pedestrian Precinct.R.wav,-1
Rain Car Interior.wav,2628
S-S PASOS CEMENTO HURACAN.wav,2544
S-S PASOS PIEDRA.wav,2560
DUB LA NIÃA INT ESTACION-Z2N5_08.wav,2015
DUB LA NIÃA INT ESTACION_05.wav,1998
DUB LA NIÃA INT ESTACION_12.wav,1995
DUB LA NIÃA INT ESTACION_21.wav,2029
DUB LA NIÃA INT ESTACION-Z2N5_35.wav,2030
DUB LA NIÃA INT ESTACION_44.wav,2025
DUB LA NIÃA INT ESTACION_46.wav,1987
DUB LA NIÃA INT ESTACION-Z2N5_08.wav,2015
DUB LA NIÃA INT ESTACION-Z2N5_06.wav,2008
DUB LA NIÃA INT ESTACION-Z2N5_09.wav,2001
DUB LA NIÃA INT ESTACION_13.wav,1990
DUB LA NIÃA INT ESTACION_45.wav,2014
DUB LA NIÃA INT ESTACION_08.wav,-1
DUB LA NIÃA INT ESTACION_09.wav,-1
DUB LA NIÃA INT ESTACION_10.wav,2000
DUB LA NIÃA INT ESTACION_17.wav,2016
DUB LA NIÃA INT ESTACION_17.wav,2016
DUB LA NIÃA INT ESTACION_20.wav,2020
DUB LA NIÃA INT ESTACION_21.wav,2029
DUB LA NIÃA INT ESTACION_21.wav,2029
DUB LA NIÃA INT ESTACION_24.wav,2031
DUB LA NIÃA INT ESTACION_24.wav,2031
DUB LA NIÃA INT ESTACION_24.wav,2031
DUB LA NIÃA INT ESTACION_35.wav,2007
DUB LA NIÃA INT ESTACION_44.wav,2025
DUB LISA_08.wav,2180
DUB LISA_09.wav,2054
DUB LISA_16.wav,1777
DUB LISA_18.wav,1690
DUB LISA_22.wav,1776
DUB LISA_25.wav,1619
DUB LISA_02.wav,2058
92847__dobroide__20100320-slide-projector.L.1.wav,702
1940s Phone Ring.L.wav,2379
DUB LISA_04.wav,2057
PUNCH_1-2.17.wav,301
S-S CORRIDAS CEMENTO-AVrP_01.wav,2632
DUB LISA_05.wav,2059
S-S JEPP.R.wav,2105
DUB LISA_06.wav,2056
OFF EXTRA-Z5K2_02.wav,34
DUB LISA_06.wav,2056
MADRE_94.wav,2160
DUB LA NIÃA INT ESTACION_15.wav,2006
DUB LISA_08.wav,2180
BIBLIO DISPAROS 03.R.wav,2634
DUB LISA_08.wav,2180
DUB LISA_08.wav,2180
S-S HOJAS-AVrT_01.R.wav,2107
DUB LISA_11.wav,2060
S-S PASOS CEMENTO HURACAN.wav,2544
BIBLIO TELÃFONO DISCO.R.wav,2591
DUB LISA_12.wav,2062
S-S MARCHA ATRAS Y OTRAS COSAS INT Y EXT.R.wav,2635
DUB LISA_13.wav,2061
PED_BA_2_003.wav.13.wav,297
S-S PASOS INT MADERA MIC FIJO-PiSh_01.R.wav,2567
DUB LISA_14.wav,2055
